query_original,query_type,matched_term,match_basis,match_confidence,review_status,source_system,study_id,study_title,accession_or_contrast,study_link,sample_matrix,intervention_timing,platform,sex_or_subgroup,metabolite,refmet_name,source_metabolite_raw,class,superclass,subclass,log2fc,p_value,fdr,direction,significance_call,effect_interpretation,provenance_file,missing_evidence
acylcarnitine,class,Car(20:3) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(20:3) [metab-u-lrppos],Car(20:3),Car(20:3) [metab-u-lrppos],,,,0.118421583621835,0.0019654224500045,0.0058962673500137,up_in_numerator,significant_FDR<0.05,"0.12 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.97e-03, FDR=5.90e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(10:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(10:0) [metab-u-lrppos],Car(10:0),Car(10:0) [metab-u-lrppos],,,,0.283407412654569,0.0019928641514428,0.0059501229664509,up_in_numerator,significant_FDR<0.05,"0.28 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.99e-03, FDR=5.95e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(16:3) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(16:3) [metab-u-rppos],CAR(16:3),CAR(16:3) [metab-u-rppos],,,,0.229667278883927,0.0039223087861378,0.011653040436067,up_in_numerator,significant_FDR<0.05,"0.23 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.92e-03, FDR=1.17e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(4:0)_rp_b [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(4:0)_rp_b [metab-u-rppos],CAR(4:0)_rp_b,CAR(4:0)_rp_b [metab-u-rppos],,,,-0.216058937274099,0.0041671829515427,0.0116929909685081,down_in_numerator,significant_FDR<0.05,"0.22 log2-units lower in HIGHER post-exercise (endurance, late post) (p=4.17e-03, FDR=1.17e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(10:0-OH) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(10:0-OH) [metab-u-lrppos],Car(10:0-OH),Car(10:0-OH) [metab-u-lrppos],,,,0.176010566388982,0.0047075232762442,0.0126678845244855,up_in_numerator,significant_FDR<0.05,"0.18 log2-units higher in HIGHER post-exercise (endurance, late post) (p=4.71e-03, FDR=1.27e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 8:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 8:0 [metab-u-hilicpos],CAR 8:0,CAR 8:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.258367195473397,0.004779781834587,0.0103908300751891,up_in_numerator,significant_FDR<0.05,"0.26 log2-units higher in HIGHER post-exercise (endurance, late post) (p=4.78e-03, FDR=1.04e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR 26:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 26:0 [metab-u-hilicpos],CAR 26:0,CAR 26:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.0716207198789167,0.0049100682617347,0.0105430913595532,up_in_numerator,significant_FDR<0.05,"0.07 log2-units higher in HIGHER post-exercise (endurance, late post) (p=4.91e-03, FDR=1.05e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR 10:1 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 10:1 [metab-u-hilicpos],CAR 10:1,CAR 10:1 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.182233308702703,0.0084896012221598,0.0174785907515056,up_in_numerator,significant_FDR<0.05,"0.18 log2-units higher in HIGHER post-exercise (endurance, late post) (p=8.49e-03, FDR=1.75e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(5:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(5:1) [metab-u-rppos],CAR(5:1),CAR(5:1) [metab-u-rppos],,,,-0.159316300015359,0.0151099454856222,0.0342249367626141,down_in_numerator,significant_FDR<0.05,"0.16 log2-units lower in HIGHER post-exercise (endurance, late post) (p=1.51e-02, FDR=3.42e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(12:2) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(12:2) [metab-u-lrppos],Car(12:2),Car(12:2) [metab-u-lrppos],,,,0.139541028821203,0.0176201950638504,0.0377266436323635,up_in_numerator,significant_FDR<0.05,"0.14 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.76e-02, FDR=3.77e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(10:1) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(10:1) [metab-u-lrppos],Car(10:1),Car(10:1) [metab-u-lrppos],,,,0.130052013829282,0.0304493287005902,0.0619861334262015,up_in_numerator,not_significant,"0.13 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.04e-02, FDR=6.20e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 7:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 7:0 [metab-u-hilicpos],CAR 7:0,CAR 7:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.104900348237905,0.0390680793266355,0.0712178529391793,up_in_numerator,not_significant,"0.10 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.91e-02, FDR=7.12e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(18:2) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(18:2) [metab-u-rppos],CAR(18:2),CAR(18:2) [metab-u-rppos],,,,0.110998778299873,0.0436684042138807,0.086417473602206,up_in_numerator,not_significant,"0.11 log2-units higher in HIGHER post-exercise (endurance, late post) (p=4.37e-02, FDR=8.64e-02)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(16:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(16:0) [metab-u-rppos],CAR(16:0),CAR(16:0) [metab-u-rppos],,,,0.176379543808935,0.0610314688975907,0.114739161527471,up_in_numerator,not_significant,"0.18 log2-units higher in HIGHER post-exercise (endurance, late post) (p=6.10e-02, FDR=1.15e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(6:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(6:0) [metab-u-rppos],CAR(6:0),CAR(6:0) [metab-u-rppos],,,,0.200793758731724,0.0747303636409306,0.139102063014801,up_in_numerator,not_significant,"0.20 log2-units higher in HIGHER post-exercise (endurance, late post) (p=7.47e-02, FDR=1.39e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(8:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(8:1) [metab-u-rppos],CAR(8:1),CAR(8:1) [metab-u-rppos],,,,-0.203548840737461,0.0770752877994836,0.142060334375519,down_in_numerator,not_significant,"0.20 log2-units lower in HIGHER post-exercise (endurance, late post) (p=7.71e-02, FDR=1.42e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,3-Dehydroxycarnitine [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,3-Dehydroxycarnitine [metab-u-hilicpos],3-Dehydroxycarnitine,3-Dehydroxycarnitine [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,-0.0344518730380301,0.0877203790061072,0.143467909589428,down_in_numerator,not_significant,"0.03 log2-units lower in HIGHER post-exercise (endurance, late post) (p=8.77e-02, FDR=1.43e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(24:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(24:0) [metab-u-lrppos],Car(24:0),Car(24:0) [metab-u-lrppos],,,,-0.0468004618895037,0.115274616147892,0.191402759760474,down_in_numerator,not_significant,"0.05 log2-units lower in HIGHER post-exercise (endurance, late post) (p=1.15e-01, FDR=1.91e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(20:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(20:0) [metab-u-rppos],CAR(20:0),CAR(20:0) [metab-u-rppos],,,,-0.0785900576483094,0.142866991170826,0.235605213509783,down_in_numerator,not_significant,"0.08 log2-units lower in HIGHER post-exercise (endurance, late post) (p=1.43e-01, FDR=2.36e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(10:0(OH)) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(10:0(OH)) [metab-u-rppos],CAR(10:0(OH)),CAR(10:0(OH)) [metab-u-rppos],,,,0.153285727050143,0.226673964969022,0.325303094764704,up_in_numerator,not_significant,"0.15 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.27e-01, FDR=3.25e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(12:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(12:0) [metab-u-rppos],CAR(12:0),CAR(12:0) [metab-u-rppos],,,,0.121019443344629,0.228585906481325,0.325561745594615,up_in_numerator,not_significant,"0.12 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.29e-01, FDR=3.26e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(8:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(8:0) [metab-u-lrppos],Car(8:0),Car(8:0) [metab-u-lrppos],,,,0.0562875386186761,0.292444288833438,0.402994657359485,up_in_numerator,not_significant,"0.06 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.92e-01, FDR=4.03e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(8:0(OH)) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(8:0(OH)) [metab-u-rppos],CAR(8:0(OH)),CAR(8:0(OH)) [metab-u-rppos],,,,0.117852014900244,0.301882534247646,0.408301557111924,up_in_numerator,not_significant,"0.12 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.02e-01, FDR=4.08e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(10:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(10:0) [metab-u-rppos],CAR(10:0),CAR(10:0) [metab-u-rppos],,,,0.12531720078572,0.37742552528034,0.493031981787171,up_in_numerator,not_significant,"0.13 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.77e-01, FDR=4.93e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(26:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(26:0) [metab-u-lrppos],Car(26:0),Car(26:0) [metab-u-lrppos],,,,-0.0170901092217868,0.428327739720845,0.541454622590665,down_in_numerator,not_significant,"0.02 log2-units lower in HIGHER post-exercise (endurance, late post) (p=4.28e-01, FDR=5.41e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(8:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(8:0) [metab-u-rppos],CAR(8:0),CAR(8:0) [metab-u-rppos],,,,-0.0602322721379949,0.494249122775783,0.60468996551072,down_in_numerator,not_significant,"0.06 log2-units lower in HIGHER post-exercise (endurance, late post) (p=4.94e-01, FDR=6.05e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(18:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(18:0) [metab-u-rppos],CAR(18:0),CAR(18:0) [metab-u-rppos],,,,0.0482264052555124,0.497302022137048,0.60468996551072,up_in_numerator,not_significant,"0.05 log2-units higher in HIGHER post-exercise (endurance, late post) (p=4.97e-01, FDR=6.05e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(10:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(10:1) [metab-u-rppos],CAR(10:1),CAR(10:1) [metab-u-rppos],,,,-0.0598837258026848,0.501764013934427,0.60468996551072,down_in_numerator,not_significant,"0.06 log2-units lower in HIGHER post-exercise (endurance, late post) (p=5.02e-01, FDR=6.05e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 5:1 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 5:1 [metab-u-hilicpos],CAR 5:1,CAR 5:1 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.0226522534954743,0.510979906940059,0.623146227975681,up_in_numerator,not_significant,"0.02 log2-units higher in HIGHER post-exercise (endurance, late post) (p=5.11e-01, FDR=6.23e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(26:1) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(26:1) [metab-u-lrppos],Car(26:1),Car(26:1) [metab-u-lrppos],,,,0.0244114339455628,0.556184842491663,0.66551125237075,up_in_numerator,not_significant,"0.02 log2-units higher in HIGHER post-exercise (endurance, late post) (p=5.56e-01, FDR=6.66e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR DC3:0;2Me [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR DC3:0;2Me [metab-u-hilicpos],CAR DC3:0;2Me,CAR DC3:0;2Me [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.0215780001406838,0.648731720166778,0.752745438225013,up_in_numerator,not_significant,"0.02 log2-units higher in HIGHER post-exercise (endurance, late post) (p=6.49e-01, FDR=7.53e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Carnitine [metab-u-rppos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,Carnitine [metab-u-rppos],Carnitine,Carnitine [metab-u-rppos],Carnitines,Organic nitrogen compounds,Carnitines,0.0211263239535597,0.879602437288272,0.916409000535013,up_in_numerator,not_significant,"0.02 log2-units higher in HIGHER post-exercise (endurance, late post) (p=8.80e-01, FDR=9.16e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR DC5:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR DC5:0 [metab-u-hilicpos],CAR DC5:0,CAR DC5:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,-0.0032550436342155,0.900843953192006,0.93007487792685,down_in_numerator,not_significant,"0.00 log2-units lower in HIGHER post-exercise (endurance, late post) (p=9.01e-01, FDR=9.30e-01)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,car(16:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(16:0),car(16:0),,,,,-0.49644962,2.7727083e-06,0.011567708,down_in_numerator,significant_FDR<0.05,"0.50 log2-units lower in HIGHER at 8w training vs sedentary (p=2.77e-06, FDR=1.16e-02)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(14:1),car(14:1),,,,,-0.5594098,1.8400277e-05,0.04248797,down_in_numerator,significant_FDR<0.05,"0.56 log2-units lower in HIGHER at 8w training vs sedentary (p=1.84e-05, FDR=4.25e-02)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(12:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(12:0),car(12:0),,,,,-0.46517006,0.0001577014,0.1634629,down_in_numerator,not_significant,"0.47 log2-units lower in HIGHER at 8w training vs sedentary (p=1.58e-04, FDR=1.63e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:2),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(18:2),car(18:2),,,,,-0.47029826,0.00029135856,0.23135784,down_in_numerator,not_significant,"0.47 log2-units lower in HIGHER at 8w training vs sedentary (p=2.91e-04, FDR=2.31e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
