feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
"fa(20:5(5z,8z,11z,14z,17z))) [refmet: epa]",epa,Fatty Acyls,0.055943977,log2fc,0.84771323,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
n-acetylleucine [source metabolite label NA],n-acetylleucine,Organic acids,-0.05571606,log2fc,0.7498546,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-30:0)_feature1 [refmet: pc(o-30:0)],pc(o-30:0),unclassified_no_refmet_match,-0.055349596,log2fc,0.6557286,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lactic acid [source metabolite label NA],lactic acid,Organic acids,-0.05533076,log2fc,0.6558245,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(32:2)_feature1 [refmet: pc(32:2)_lp_a],pc(32:2)_lp_a,unclassified_no_refmet_match,0.054877978,log2fc,0.7720066,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
monoethylhexyl phthalate [refmet: monoethylhexyl phthalic acid],monoethylhexyl phthalic acid,Benzenoids,0.054871783,log2fc,0.81900626,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
isoleucine [source metabolite label NA],isoleucine,Organic acids,0.05464955,log2fc,0.5483346,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
butyrobetaine [refmet: 3-dehydroxycarnitine],3-dehydroxycarnitine,Fatty Acyls,-0.05462235,log2fc,0.39293522,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d40:2)>cer(d18:2/22:0)_feature2 [refmet: cer(d18:2/22:0)_lp_b],cer(d18:2/22:0)_lp_b,unclassified_no_refmet_match,-0.05421831,log2fc,0.80753815,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(22:4) [refmet: docosatetraenoic acid],docosatetraenoic acid,Fatty Acyls,0.053354274,log2fc,0.93756855,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(38:4)>pe(18:0_20:4)_feature5 [refmet: pe(18:0_20:4)_ln_e],pe(18:0_20:4)_ln_e,unclassified_no_refmet_match,-0.053151198,log2fc,0.795071,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(10:0-oh)_feature1 [refmet: car(10:0(oh))],car(10:0(oh)),unclassified_no_refmet_match,0.053056728,log2fc,0.80591905,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(8:0-oh) [refmet: hydroxyoctanoic acid],hydroxyoctanoic acid,Fatty Acyls,0.052686803,log2fc,0.8415175,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ce(18:1)_m+nh3_feature1 [refmet: ce(18:1)],ce(18:1),unclassified_no_refmet_match,0.05233811,log2fc,0.7184151,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c20:3 lpc b [refmet: lpc(20:3)_hp_b],lpc(20:3)_hp_b,unclassified_no_refmet_match,0.052165017,log2fc,0.5994432,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ce(20:4)_m+nh3_feature1 [refmet: ce(20:4)_lp_a],ce(20:4)_lp_a,unclassified_no_refmet_match,-0.052135803,log2fc,0.72975665,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
3-methylhistidine [source metabolite label NA],3-methylhistidine,Organic acids,0.05199955,log2fc,0.4775118,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d42:2)_m+h2co2_feature1 [refmet: sm(d42:2)_ln_a],sm(d42:2)_ln_a,unclassified_no_refmet_match,0.05159128,log2fc,0.7174946,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(5:0) [source metabolite label NA],car(5:0),unclassified_no_refmet_match,-0.051484223,log2fc,0.71674675,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(49:3)_m+nh3_feature2 [refmet: tg(49:3)_lp_b],tg(49:3)_lp_b,unclassified_no_refmet_match,0.051379733,log2fc,0.85877436,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
dg(38:5)>dg(18:1_20:4_0:0)_m+nh3_feature2 [refmet: dg(18:1_20:4)_lp_b],dg(18:1_20:4)_lp_b,unclassified_no_refmet_match,0.050968397,log2fc,0.7213577,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d40:2)>cer(d18:1/22:1)_feature1 [refmet: cer(d18:1/22:1)_lp_a],cer(d18:1/22:1)_lp_a,unclassified_no_refmet_match,-0.05046031,log2fc,0.77894866,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
hexose,hexose,Carbohydrates,0.050028723,log2fc,0.7222531,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(58:5)_m+nh3_feature3 [refmet: tg(58:5)_lp_c],tg(58:5)_lp_c,unclassified_no_refmet_match,0.04963873,log2fc,0.80779713,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(40:7)_feature2 [refmet: pc(40:7)_lp_b],pc(40:7)_lp_b,unclassified_no_refmet_match,0.04963734,log2fc,0.84404516,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
palmitoleic acid [source metabolite label NA],palmitoleic acid,Fatty Acyls,-0.049541507,log2fc,0.85105157,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(58:5)_m+nh3_feature2 [refmet: tg(58:5)_lp_b],tg(58:5)_lp_b,unclassified_no_refmet_match,-0.048444364,log2fc,0.907192,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c34:2 pe plasmalogen [refmet: pe(p-34:1)/pe(o-34:2)],pe(p-34:1)/pe(o-34:2),unclassified_no_refmet_match,-0.04835979,log2fc,0.7559081,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(35:2)_feature2 [refmet: pc(35:2)_lp_b],pc(35:2)_lp_b,unclassified_no_refmet_match,0.048244298,log2fc,0.7235832,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(20:4)_feature2 [refmet: lpe(20:4)_ln_b],lpe(20:4)_ln_b,unclassified_no_refmet_match,0.048153814,log2fc,0.60540146,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(36:2)_feature3 [refmet: pc(36:2)_lp_c],pc(36:2)_lp_c,unclassified_no_refmet_match,0.04790841,log2fc,0.6697355,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(20:2) [refmet: eicosadienoic acid],eicosadienoic acid,Fatty Acyls,0.0477894,log2fc,0.865504,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
dg(18:1_18:1),dg(18:1_18:1),unclassified_no_refmet_match,0.04757908,log2fc,0.8601764,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(30:0)_feature1 [refmet: pc(30:0)_lp_a],pc(30:0)_lp_a,unclassified_no_refmet_match,0.047057923,log2fc,0.72794527,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(38:5)_feature5 [refmet: pe(38:5)_lp_e],pe(38:5)_lp_e,unclassified_no_refmet_match,0.0466284,log2fc,0.83444,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(54:5)>tg(18:1_18:2_18:2)_and_tg(16:0_16:0_22:5)_and_tg(16:0_18:1_20:4)_feature5 [refmet: tg(54:5)_lp_e],tg(54:5)_lp_e,unclassified_no_refmet_match,0.046553425,log2fc,0.7535162,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(36:6)_feature3 [refmet: pc(36:6)_lp_c],pc(36:6)_lp_c,unclassified_no_refmet_match,-0.04643372,log2fc,0.85563517,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
deoxycytidine [source metabolite label NA],deoxycytidine,Nucleic acids,0.045369036,log2fc,0.48247647,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(34:2)_feature2 [refmet: pe(34:2)_lp_b],pe(34:2)_lp_b,unclassified_no_refmet_match,-0.04509361,log2fc,0.7793454,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
amp [source metabolite label NA],amp,Nucleic acids,0.044536937,log2fc,0.9515269,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
4-aminohippurate [refmet: 4-aminohippuric acid],4-aminohippuric acid,Benzenoids,-0.044133212,log2fc,0.7669436,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ile-pro,ile-pro,Organic acids,-0.043901537,log2fc,0.8124411,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(33:0)_feature1 [refmet: pc(33:0)_lp_a],pc(33:0)_lp_a,unclassified_no_refmet_match,-0.04361243,log2fc,0.75500613,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d44:3)_feature1 [refmet: sm(d44:3)],sm(d44:3),unclassified_no_refmet_match,-0.043341517,log2fc,0.806814,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(35:0)_feature2 [refmet: pc(35:0)_lp_b],pc(35:0)_lp_b,unclassified_no_refmet_match,-0.043063965,log2fc,0.75841373,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
5-methylcytidine,5-methylcytidine,Nucleic acids,-0.04277071,log2fc,0.4829874,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
uridine [source metabolite label NA],uridine,Nucleic acids,0.04240641,log2fc,0.76397234,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(20:0)_feature2 [refmet: lpe(20:0)_ln_b],lpe(20:0)_ln_b,unclassified_no_refmet_match,0.042356584,log2fc,0.7279078,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ethanolamine,ethanolamine,Organic nitrogen compounds,-0.04232765,log2fc,0.6678969,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(34:3) [source metabolite label NA],pc(34:3),unclassified_no_refmet_match,0.04137106,log2fc,0.7967382,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c24:0 lpc [refmet: lpc(24:0)],lpc(24:0),unclassified_no_refmet_match,-0.041270107,log2fc,0.7232281,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
aspartate [refmet: aspartic acid],aspartic acid,Organic acids,0.041090705,log2fc,0.8952329,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
1-methylhistidine,1-methylhistidine,Organic acids,-0.040214345,log2fc,0.82932574,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(0:0/19:0)_feature1 [refmet: lpc(0:0/19:0)_a],lpc(0:0/19:0)_a,unclassified_no_refmet_match,0.039783932,log2fc,0.79705757,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c18:1 lpe [refmet: lpe(18:1)],lpe(18:1),unclassified_no_refmet_match,0.039427906,log2fc,0.77337176,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:4)_m+nh3_feature2 [refmet: tg(56:4)_lp_b],tg(56:4)_lp_b,unclassified_no_refmet_match,0.0392919,log2fc,0.8715038,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cystine,cystine,Organic acids,-0.039010026,log2fc,0.75506616,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(38:6)_feature1 [refmet: pc(38:6)_lp_a],pc(38:6)_lp_a,unclassified_no_refmet_match,-0.038978238,log2fc,0.7981239,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(54:4)_m+nh3_feature6 [refmet: tg(54:4)_lp_f],tg(54:4)_lp_f,unclassified_no_refmet_match,-0.038948,log2fc,0.8317174,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c36:5 pc plasmalogen [refmet: pc(p-36:4)/pc(o-36:5)],pc(p-36:4)/pc(o-36:5),unclassified_no_refmet_match,-0.038774215,log2fc,0.6455337,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(18:0/0:0)_and_lpe(0:0/18:0)_feature1and2 [refmet: lpe(18:0)_lp_ab],lpe(18:0)_lp_ab,unclassified_no_refmet_match,-0.038302716,log2fc,0.8057334,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pi(38:4)>pi(18:0_20:4)_feature2 [refmet: pi(18:0_20:4)_lp_b],pi(18:0_20:4)_lp_b,unclassified_no_refmet_match,-0.038089722,log2fc,0.80947965,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(34:4)_feature2 [refmet: pc(34:4)_lp_b],pc(34:4)_lp_b,unclassified_no_refmet_match,0.037944403,log2fc,0.822175,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(38:5)>pe(16:0_22:5)_and_pe(38:5)>pe(18:1_20:4)_feature3 [refmet: pe(38:5)_ln_c],pe(38:5)_ln_c,unclassified_no_refmet_match,0.037751455,log2fc,0.8312279,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d35:1) [source metabolite label NA],sm(d35:1),unclassified_no_refmet_match,-0.03752669,log2fc,0.7788361,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(39:4)>pc(19:0_20:4)_m+h2co2_feature3 [refmet: pc(19:0_20:4)_ln_c],pc(19:0_20:4)_ln_c,unclassified_no_refmet_match,-0.037077595,log2fc,0.8369501,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pi(40:5)>pi(18:0_22:5)_feature1 [refmet: pi(18:0_22:5)_lp_a],pi(18:0_22:5)_lp_a,unclassified_no_refmet_match,0.03702764,log2fc,0.83579034,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d40:1)>cer(d18:1/22:0)_feature1 [refmet: cer(d18:1/22:0)_lp_a],cer(d18:1/22:0)_lp_a,unclassified_no_refmet_match,-0.036966216,log2fc,0.8218101,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(36:1)_feature3 [refmet: pe(36:1)_lp_c],pe(36:1)_lp_c,unclassified_no_refmet_match,0.036776423,log2fc,0.8771158,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
hydroxyproline [source metabolite label NA],hydroxyproline,Organic acids,-0.03628815,log2fc,0.60771614,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(20:3) [refmet: eicosatrienoic acid],eicosatrienoic acid,Fatty Acyls,-0.035785113,log2fc,0.8986611,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
